Price,Regionname
575000,Eastern Metropolitan
1165000,Eastern Metropolitan
1033333,Eastern Metropolitan
655000,Southern Metropolitan
1166833,Eastern Metropolitan
985000,Eastern Metropolitan
376000,Eastern Metropolitan
465847,Northern Metropolitan
570000,Northern Metropolitan
515000,Northern Metropolitan
1875000,Southern Metropolitan
1137000,Southern Metropolitan
1666669,Southern Metropolitan
1750000,Southern Metropolitan
860000,Southern Metropolitan
1666669,Southern Metropolitan
1150000,Western Metropolitan
725000,South-Eastern Metropolitan
528000,Western Metropolitan
645000,Western Metropolitan
1280000,Western Metropolitan
909700,Western Metropolitan
570000,Western Metropolitan
540000,Western Metropolitan
482000,Western Metropolitan
662000,Western Metropolitan
640000,Western Metropolitan
732500,Western Metropolitan
554000,Western Metropolitan
780000,Western Metropolitan
713500,Western Metropolitan
573077,Western Metropolitan
2170000,Southern Metropolitan
1506260,Southern Metropolitan
800000,Southern Metropolitan
400000,Western Metropolitan
705000,Western Metropolitan
1550000,Eastern Metropolitan
965000,Eastern Metropolitan
646944,Northern Metropolitan
646944,Northern Metropolitan
646944,Northern Metropolitan
1530000,Northern Metropolitan
1172715,Northern Metropolitan
1375000,Northern Metropolitan
900000,Northern Metropolitan
735000,Southern Metropolitan
587667,Western Metropolitan
595000,Western Metropolitan
620000,Western Metropolitan
660000,Western Metropolitan
782000,Western Metropolitan
533000,Western Metropolitan
1203000,Eastern Metropolitan
768000,Eastern Metropolitan
873023,Eastern Metropolitan
1185000,Eastern Metropolitan
1244778,Eastern Metropolitan
1420000,Eastern Metropolitan
856000,Northern Metropolitan
902000,Northern Metropolitan
963000,Northern Metropolitan
555000,Northern Metropolitan
630000,Western Metropolitan
490500,Western Metropolitan
430000,Western Metropolitan
510000,Western Metropolitan
660000,Western Metropolitan
860500,Western Metropolitan
1460000,Northern Metropolitan
705000,Northern Metropolitan
529500,Northern Metropolitan
400000,Northern Metropolitan
1223000,South-Eastern Metropolitan
1206000,South-Eastern Metropolitan
1240616,South-Eastern Metropolitan
1678000,South-Eastern Metropolitan
1000000,South-Eastern Metropolitan
1630000,Western Metropolitan
1410000,Western Metropolitan
1525000,Southern Metropolitan
456000,Western Metropolitan
525000,Western Metropolitan
900000,Western Metropolitan
1060000,Western Metropolitan
890000,Western Metropolitan
1239117,Western Metropolitan
731477,Western Metropolitan
1195000,Western Metropolitan
1000001,Western Metropolitan
1064000,Western Metropolitan
540000,Western Metropolitan
2720000,Southern Metropolitan
1440000,Southern Metropolitan
675000,Western Metropolitan
1170000,Northern Metropolitan
576750,Northern Metropolitan
843588,Western Metropolitan
458000,Western Metropolitan
617625,Western Metropolitan
798333,Western Metropolitan
767212,Western Metropolitan
1773554,Southern Metropolitan
870000,Western Metropolitan
870000,Western Metropolitan
748600,Western Metropolitan
748600,Western Metropolitan
850000,Western Metropolitan
355500,Western Metropolitan
1850000,Western Metropolitan
1550000,Southern Metropolitan
1849442,Southern Metropolitan
1020000,Southern Metropolitan
1200000,Southern Metropolitan
1385000,South-Eastern Metropolitan
997167,South-Eastern Metropolitan
780000,South-Eastern Metropolitan
830000,South-Eastern Metropolitan
640000,Northern Metropolitan
589147,Southern Metropolitan
1005000,Southern Metropolitan
590000,Southern Metropolitan
2250000,Southern Metropolitan
1455000,Southern Metropolitan
2750000,Southern Metropolitan
2936000,Southern Metropolitan
2249415,Southern Metropolitan
1950000,Southern Metropolitan
1790000,Southern Metropolitan
1926869,Southern Metropolitan
2000000,Southern Metropolitan
2209152,Southern Metropolitan
900000,Eastern Metropolitan
885000,Southern Metropolitan
1437800,Southern Metropolitan
1750000,Southern Metropolitan
1354000,Southern Metropolitan
865000,Southern Metropolitan
1532000,Southern Metropolitan
1175000,Southern Metropolitan
1210000,Southern Metropolitan
818000,Southern Metropolitan
1362000,Southern Metropolitan
1208974,Southern Metropolitan
1677500,Southern Metropolitan
2151000,Southern Metropolitan
1208974,Southern Metropolitan
1111000,Southern Metropolitan
1285000,Southern Metropolitan
980000,Southern Metropolitan
1064687,Southern Metropolitan
1720000,Southern Metropolitan
2000000,Southern Metropolitan
1188889,Eastern Metropolitan
1390000,Eastern Metropolitan
1490000,Eastern Metropolitan
1625000,Eastern Metropolitan
1151000,Eastern Metropolitan
1091450,Eastern Metropolitan
748833,Eastern Metropolitan
701000,Eastern Metropolitan
834500,Western Metropolitan
737400,Eastern Metropolitan
692000,Eastern Metropolitan
1640000,Southern Metropolitan
1850000,Southern Metropolitan
1791843,Southern Metropolitan
2900000,Southern Metropolitan
1431982,Southern Metropolitan
1431982,Southern Metropolitan
400000,Northern Metropolitan
649000,Northern Metropolitan
477000,Northern Metropolitan
753000,Northern Metropolitan
1127518,Northern Metropolitan
850000,Northern Metropolitan
729899,Northern Metropolitan
453650,Northern Metropolitan
870000,Northern Metropolitan
729899,Northern Metropolitan
950000,Northern Metropolitan
463000,Northern Metropolitan
875000,Northern Metropolitan
1250000,Northern Metropolitan
315500,Northern Metropolitan
1225000,Northern Metropolitan
980000,Eastern Metropolitan
580000,Northern Metropolitan
753054,Northern Metropolitan
830000,Northern Metropolitan
758000,Northern Metropolitan
753054,Northern Metropolitan
370000,Northern Metropolitan
1172886,Southern Metropolitan
1172886,Southern Metropolitan
1750000,Southern Metropolitan
989818,Eastern Metropolitan
763667,Western Metropolitan
670000,Western Metropolitan
1749000,Southern Metropolitan
2410000,Southern Metropolitan
752500,Southern Metropolitan
2590173,Southern Metropolitan
844149,Southern Metropolitan
3100000,Southern Metropolitan
1943975,Southern Metropolitan
1943975,Southern Metropolitan
3130000,Southern Metropolitan
2650000,Southern Metropolitan
1500000,Southern Metropolitan
3775500,Southern Metropolitan
2778864,Southern Metropolitan
783348,Northern Metropolitan
1263000,Northern Metropolitan
783348,Northern Metropolitan
800000,Northern Metropolitan
1065000,Northern Metropolitan
950000,Northern Metropolitan
1241500,Southern Metropolitan
545000,Southern Metropolitan
1810700,Southern Metropolitan
685954,Southern Metropolitan
353000,Southern Metropolitan
890000,South-Eastern Metropolitan
341000,Southern Metropolitan
1758000,Southern Metropolitan
585000,Southern Metropolitan
871500,Southern Metropolitan
970000,Southern Metropolitan
948000,Southern Metropolitan
703143,Southern Metropolitan
790000,South-Eastern Metropolitan
850000,South-Eastern Metropolitan
985000,South-Eastern Metropolitan
1250500,South-Eastern Metropolitan
805000,South-Eastern Metropolitan
1320000,Northern Metropolitan
940020,Northern Metropolitan
1326000,Northern Metropolitan
540125,Northern Metropolitan
1010000,Northern Metropolitan
940020,Northern Metropolitan
875000,Northern Metropolitan
438500,Northern Metropolitan
1250000,Northern Metropolitan
595000,Northern Metropolitan
503933,Northern Metropolitan
604853,Northern Metropolitan
503933,Northern Metropolitan
503933,Northern Metropolitan
1200000,Northern Metropolitan
1374833,Eastern Metropolitan
1020000,Eastern Metropolitan
827250,South-Eastern Metropolitan
320000,South-Eastern Metropolitan
320000,South-Eastern Metropolitan
530000,Western Metropolitan
589000,Western Metropolitan
745000,Northern Victoria
952000,South-Eastern Metropolitan
1255000,Eastern Metropolitan
1540500,Eastern Metropolitan
1430000,Eastern Metropolitan
1209000,Eastern Metropolitan
1300000,Eastern Metropolitan
1730000,Eastern Metropolitan
1510000,Eastern Metropolitan
1600000,Eastern Metropolitan
718500,Eastern Metropolitan
481000,Northern Victoria
568500,South-Eastern Metropolitan
1867000,Eastern Metropolitan
647500,South-Eastern Metropolitan
1250000,Southern Metropolitan
967000,Eastern Metropolitan
950000,Eastern Metropolitan
1400000,Southern Metropolitan
1450000,Southern Metropolitan
640500,Northern Metropolitan
454000,Northern Metropolitan
375000,Northern Metropolitan
641000,Northern Metropolitan
555000,Northern Metropolitan
291000,Northern Metropolitan
993000,Western Metropolitan
1527500,Western Metropolitan
950000,Western Metropolitan
1575000,Northern Metropolitan
508000,Northern Metropolitan
1327583,Northern Metropolitan
475000,Northern Metropolitan
639728,Northern Metropolitan
820000,Eastern Metropolitan
797000,Eastern Metropolitan
1060000,Northern Metropolitan
1750000,Northern Metropolitan
2000000,Northern Metropolitan
820000,Northern Metropolitan
1225000,Northern Metropolitan
582162,Western Metropolitan
465000,Western Metropolitan
800000,Western Metropolitan
967545,Eastern Metropolitan
967545,Eastern Metropolitan
1010000,South-Eastern Metropolitan
464000,Eastern Victoria
878000,South-Eastern Metropolitan
830000,South-Eastern Metropolitan
690000,Northern Victoria
780000,Northern Victoria
660000,Western Metropolitan
625000,Western Metropolitan
695000,Western Metropolitan
2221988,Southern Metropolitan
2200000,Southern Metropolitan
3000000,Southern Metropolitan
652500,Southern Metropolitan
1520000,Southern Metropolitan
537000,Southern Metropolitan
789507,Southern Metropolitan
3200000,Southern Metropolitan
1000000,Southern Metropolitan
965000,Southern Metropolitan
2221988,Southern Metropolitan
515000,Eastern Metropolitan
930000,Eastern Metropolitan
1790000,Eastern Metropolitan
1395904,Eastern Metropolitan
1395904,Eastern Metropolitan
1170000,Eastern Metropolitan
1334294,Eastern Metropolitan
1380000,Eastern Metropolitan
1320000,Eastern Metropolitan
1320000,Eastern Metropolitan
1361501,Eastern Metropolitan
1334294,Eastern Metropolitan
1152000,Eastern Metropolitan
1334294,Eastern Metropolitan
1498812,Eastern Metropolitan
932000,Northern Metropolitan
646000,Northern Metropolitan
576000,Northern Metropolitan
605000,Northern Metropolitan
480000,Northern Metropolitan
1000000,Northern Metropolitan
888000,Northern Metropolitan
750000,Northern Metropolitan
720000,Northern Metropolitan
3100000,Southern Metropolitan
1850000,Southern Metropolitan
1314182,Southern Metropolitan
781766,Southern Metropolitan
1000000,Southern Metropolitan
781766,Southern Metropolitan
463000,Southern Metropolitan
1670000,Southern Metropolitan
630000,Southern Metropolitan
492000,Southern Metropolitan
1662885,Southern Metropolitan
2710000,Southern Metropolitan
1768000,Southern Metropolitan
2594111,Southern Metropolitan
3000000,Southern Metropolitan
1662885,Southern Metropolitan
1067700,Eastern Metropolitan
856615,Eastern Metropolitan
856615,Eastern Metropolitan
1165000,Eastern Metropolitan
920000,Eastern Metropolitan
1067700,Eastern Metropolitan
932000,Eastern Metropolitan
1420000,Eastern Metropolitan
665800,Eastern Metropolitan
811000,Eastern Metropolitan
1550000,Southern Metropolitan
801000,Southern Metropolitan
805000,Western Metropolitan
510000,Western Metropolitan
523502,Western Metropolitan
405000,Western Metropolitan
505000,Western Metropolitan
1220000,Southern Metropolitan
795000,Eastern Metropolitan
1535000,Eastern Metropolitan
678500,Western Metropolitan
680000,Western Metropolitan
720000,Western Metropolitan
1210000,Western Metropolitan
1188000,Western Metropolitan
590000,Western Metropolitan
1031100,Western Metropolitan
1076500,Western Metropolitan
680000,Western Metropolitan
1360000,Northern Metropolitan
700000,Northern Metropolitan
920000,Southern Metropolitan
2390820,Southern Metropolitan
1250000,Southern Metropolitan
1950000,Southern Metropolitan
1405000,Southern Metropolitan
1700000,Southern Metropolitan
2000000,Southern Metropolitan
1655000,Southern Metropolitan
1980000,Southern Metropolitan
859200,South-Eastern Metropolitan
553600,Western Metropolitan
915000,Western Metropolitan
1100000,Western Metropolitan
712000,Western Metropolitan
685000,Northern Metropolitan
741000,Northern Metropolitan
865000,Western Metropolitan
605000,Western Metropolitan
1990000,Southern Metropolitan
1510000,Southern Metropolitan
650444,Southern Metropolitan
926867,Southern Metropolitan
1996367,Southern Metropolitan
1380000,Southern Metropolitan
872816,Southern Metropolitan
2612500,Southern Metropolitan
1512418,Southern Metropolitan
2525000,Southern Metropolitan
1902000,Southern Metropolitan
1512418,Southern Metropolitan
1162382,Western Metropolitan
701500,Western Metropolitan
2280000,Southern Metropolitan
1168000,Southern Metropolitan
490000,Northern Metropolitan
473000,Northern Metropolitan
430000,Northern Metropolitan
530000,Northern Metropolitan
815000,Northern Metropolitan
585000,Northern Metropolitan
410000,Western Victoria
1325000,South-Eastern Metropolitan
1454400,South-Eastern Metropolitan
976100,South-Eastern Metropolitan
875000,South-Eastern Metropolitan
467000,Northern Metropolitan
726000,Northern Metropolitan
720000,Northern Metropolitan
746000,Northern Metropolitan
1194769,Southern Metropolitan
1720000,Southern Metropolitan
1500000,Southern Metropolitan
710000,Northern Metropolitan
728000,Northern Metropolitan
806888,Northern Metropolitan
757000,Northern Metropolitan
745625,Northern Metropolitan
890000,Eastern Metropolitan
1200000,Eastern Metropolitan
799100,Eastern Metropolitan
1237000,Eastern Metropolitan
850000,Eastern Metropolitan
910000,Eastern Metropolitan
970000,Eastern Metropolitan
570000,Western Metropolitan
595000,Western Metropolitan
1205000,Western Metropolitan
1240000,Western Metropolitan
1464408,Western Metropolitan
1450000,Western Metropolitan
1150000,Southern Metropolitan
720000,Eastern Victoria
900000,South-Eastern Metropolitan
851000,Eastern Metropolitan
1175000,Eastern Metropolitan
1250000,Eastern Metropolitan
1030000,Eastern Metropolitan
1000000,Eastern Metropolitan
888000,South-Eastern Metropolitan
780000,South-Eastern Metropolitan
960000,Southern Metropolitan
1530000,Southern Metropolitan
1535333,Southern Metropolitan
922000,Southern Metropolitan
832000,Western Metropolitan
1567000,Western Metropolitan
865000,Western Metropolitan
980000,Western Metropolitan
1370000,Western Metropolitan
542000,Northern Metropolitan
902000,Eastern Metropolitan
1550000,Northern Metropolitan
405000,Northern Metropolitan
1150000,Northern Metropolitan
630000,Northern Metropolitan
1341500,Northern Metropolitan
1260000,Northern Metropolitan
1685000,Northern Metropolitan
1060000,Eastern Metropolitan
1495000,Southern Metropolitan
1110000,South-Eastern Metropolitan
1103000,Southern Metropolitan
1630000,South-Eastern Metropolitan
1100000,South-Eastern Metropolitan
1230000,South-Eastern Metropolitan
1572188,South-Eastern Metropolitan
625500,South-Eastern Metropolitan
555000,Northern Metropolitan
641000,Northern Metropolitan
436000,Northern Metropolitan
622816,Northern Metropolitan
850000,Northern Metropolitan
362000,Northern Metropolitan
790000,Northern Metropolitan
1631000,Southern Metropolitan
1845000,Southern Metropolitan
1000000,Southern Metropolitan
1190000,Southern Metropolitan
600000,Southern Metropolitan
1600000,Southern Metropolitan
1475000,Southern Metropolitan
928276,Southern Metropolitan
920000,Southern Metropolitan
1501065,Southern Metropolitan
1650000,Southern Metropolitan
845000,Southern Metropolitan
540000,Northern Metropolitan
950000,Northern Metropolitan
1072500,Northern Metropolitan
800000,Northern Metropolitan
920034,Northern Metropolitan
920000,Northern Metropolitan
947500,Northern Metropolitan
913576,Northern Metropolitan
750000,Northern Metropolitan
755000,Northern Metropolitan
721441,Northern Metropolitan
889000,Northern Metropolitan
680000,Northern Metropolitan
990000,Northern Metropolitan
550000,Northern Metropolitan
1250000,Northern Metropolitan
580000,Northern Metropolitan
583500,Northern Metropolitan
870000,Northern Metropolitan
721441,Northern Metropolitan
1400000,Northern Metropolitan
1525000,Northern Metropolitan
1435016,Northern Metropolitan
1200000,Northern Metropolitan
1200000,Northern Metropolitan
415000,Northern Metropolitan
430193,Northern Metropolitan
1321000,Northern Metropolitan
592000,Northern Metropolitan
1040000,Eastern Metropolitan
675600,Eastern Metropolitan
800000,Eastern Metropolitan
702000,Eastern Metropolitan
1315000,Eastern Metropolitan
1050000,Eastern Metropolitan
1800000,Eastern Metropolitan
725000,South-Eastern Metropolitan
580500,Northern Metropolitan
440000,Northern Metropolitan
580000,Northern Metropolitan
510000,Northern Metropolitan
2700000,Southern Metropolitan
2290000,Southern Metropolitan
2220000,Southern Metropolitan
1725000,Southern Metropolitan
770000,South-Eastern Metropolitan
1228000,Western Metropolitan
1124000,Western Metropolitan
1355000,Southern Metropolitan
1210000,Southern Metropolitan
1180000,Southern Metropolitan
655000,Southern Metropolitan
1500000,Southern Metropolitan
970000,Southern Metropolitan
780000,Northern Metropolitan
689633,Northern Metropolitan
559111,Northern Metropolitan
689633,Northern Metropolitan
540000,Northern Metropolitan
442000,Southern Metropolitan
370000,Southern Metropolitan
1360000,Southern Metropolitan
1666669,Southern Metropolitan
866124,Southern Metropolitan
462138,Southern Metropolitan
515000,Southern Metropolitan
1460000,Southern Metropolitan
523500,Southern Metropolitan
420000,Southern Metropolitan
770000,South-Eastern Metropolitan
730000,South-Eastern Metropolitan
462500,Southern Metropolitan
711000,Southern Metropolitan
694391,Southern Metropolitan
630000,Southern Metropolitan
815000,Western Metropolitan
520000,Western Metropolitan
388000,Western Metropolitan
493000,Western Metropolitan
510000,Western Metropolitan
498500,Western Metropolitan
675000,Western Metropolitan
564963,Western Metropolitan
680000,Western Metropolitan
770000,Western Metropolitan
355000,Western Metropolitan
573077,Western Metropolitan
1571000,Southern Metropolitan
2033148,Southern Metropolitan
3625000,Southern Metropolitan
1815000,Southern Metropolitan
1506260,Southern Metropolitan
2170533,Southern Metropolitan
580000,Western Metropolitan
556500,Western Metropolitan
840000,Western Metropolitan
762000,Western Metropolitan
760000,Western Metropolitan
1065000,Eastern Metropolitan
1585000,Eastern Metropolitan
448000,Northern Metropolitan
467000,Northern Metropolitan
800000,Northern Metropolitan
1530000,Northern Metropolitan
1545000,Northern Metropolitan
1172715,Northern Metropolitan
2170000,Southern Metropolitan
541000,Southern Metropolitan
551000,Southern Metropolitan
2154049,Southern Metropolitan
425000,Southern Metropolitan
454338,Western Metropolitan
515000,Western Metropolitan
545000,Western Metropolitan
1163667,Eastern Metropolitan
580000,Eastern Metropolitan
1322000,Eastern Metropolitan
900000,Eastern Metropolitan
925000,Eastern Metropolitan
1155000,Eastern Metropolitan
1232000,South-Eastern Metropolitan
540000,Northern Metropolitan
564250,Western Metropolitan
471000,Western Metropolitan
595000,Western Metropolitan
621000,Western Metropolitan
360000,Western Metropolitan
2430000,Northern Metropolitan
1725000,Northern Metropolitan
616000,Northern Metropolitan
1240616,South-Eastern Metropolitan
1080000,Western Metropolitan
1470000,Western Metropolitan
1270450,Western Metropolitan
1400000,Southern Metropolitan
810000,Southern Metropolitan
592000,Northern Metropolitan
420000,Northern Metropolitan
730000,Northern Metropolitan
826000,Western Metropolitan
800000,Western Metropolitan
810000,Western Metropolitan
1100000,Western Metropolitan
1830000,Northern Metropolitan
990000,Western Metropolitan
1510000,Western Metropolitan
1650000,Western Metropolitan
650000,Western Metropolitan
532417,Western Metropolitan
2090778,Southern Metropolitan
1960000,Southern Metropolitan
665833,Western Metropolitan
749417,Western Metropolitan
1248500,Western Metropolitan
835000,Western Metropolitan
1001000,Western Metropolitan
745000,Western Metropolitan
770000,Western Metropolitan
651750,Western Metropolitan
605000,Western Metropolitan
1669000,Southern Metropolitan
1715000,Southern Metropolitan
1450000,Southern Metropolitan
1450000,Southern Metropolitan
2000000,Southern Metropolitan
490000,Western Metropolitan
817000,Western Metropolitan
1100000,Western Metropolitan
940000,Western Metropolitan
1230000,Southern Metropolitan
1555000,Southern Metropolitan
1324417,Southern Metropolitan
1300000,South-Eastern Metropolitan
470000,Western Metropolitan
621500,Southern Metropolitan
450000,Southern Metropolitan
572500,Southern Metropolitan
589147,Southern Metropolitan
1325000,Southern Metropolitan
2220000,Southern Metropolitan
2430000,Southern Metropolitan
1520000,Southern Metropolitan
2730000,Southern Metropolitan
1926869,Southern Metropolitan
2350000,Southern Metropolitan
905000,Southern Metropolitan
3778000,Southern Metropolitan
2030000,Southern Metropolitan
2528750,Southern Metropolitan
1580801,Southern Metropolitan
2210000,Southern Metropolitan
1450000,Southern Metropolitan
1350000,Southern Metropolitan
1665000,Southern Metropolitan
462250,Southern Metropolitan
1150000,Southern Metropolitan
1505000,Southern Metropolitan
1220000,Southern Metropolitan
876000,Southern Metropolitan
1064687,Southern Metropolitan
1250000,Southern Metropolitan
1520000,Southern Metropolitan
1266943,Southern Metropolitan
1250000,Southern Metropolitan
1070000,Southern Metropolitan
790250,Eastern Victoria
822000,Southern Metropolitan
1225000,Eastern Metropolitan
1760000,Eastern Metropolitan
1900000,Eastern Metropolitan
1850000,Eastern Metropolitan
2380000,Eastern Metropolitan
1040000,Eastern Metropolitan
862500,Eastern Metropolitan
1195667,Eastern Metropolitan
1100000,Eastern Metropolitan
1830000,South-Eastern Metropolitan
700000,Eastern Metropolitan
800000,Eastern Metropolitan
748833,Eastern Metropolitan
1725000,Eastern Metropolitan
865000,Western Metropolitan
613769,Western Metropolitan
840000,Western Metropolitan
1342000,Southern Metropolitan
2785722,Southern Metropolitan
1105000,Southern Metropolitan
2785722,Southern Metropolitan
1475000,Southern Metropolitan
1250000,Southern Metropolitan
1815000,Southern Metropolitan
1960000,Southern Metropolitan
1791843,Southern Metropolitan
2410000,Southern Metropolitan
3547300,Southern Metropolitan
982500,Southern Metropolitan
1800000,Southern Metropolitan
911000,Northern Metropolitan
435000,Northern Metropolitan
640000,Northern Metropolitan
1030000,Northern Metropolitan
377000,Northern Metropolitan
495000,Northern Metropolitan
1820000,Northern Metropolitan
697000,Northern Metropolitan
1320000,Northern Metropolitan
569000,Northern Metropolitan
513000,Northern Metropolitan
1127518,Northern Metropolitan
687500,Northern Metropolitan
1126118,Northern Metropolitan
1265000,Northern Metropolitan
950000,Northern Metropolitan
725231,Northern Metropolitan
395000,Northern Metropolitan
1043710,Northern Metropolitan
465000,Northern Metropolitan
578135,Northern Metropolitan
1330000,Eastern Metropolitan
1225000,Eastern Metropolitan
1048500,Northern Metropolitan
753054,Northern Metropolitan
1505000,Northern Metropolitan
730000,Northern Metropolitan
1357497,Southern Metropolitan
1775000,Southern Metropolitan
1702000,Southern Metropolitan
901000,Southern Metropolitan
1172886,Southern Metropolitan
1262160,Eastern Metropolitan
980000,Eastern Metropolitan
580000,Southern Metropolitan
2835000,Southern Metropolitan
2590173,Southern Metropolitan
1220000,Southern Metropolitan
2650000,Southern Metropolitan
2770000,Southern Metropolitan
2590173,Southern Metropolitan
2450000,Southern Metropolitan
2750000,Southern Metropolitan
2778864,Southern Metropolitan
612500,Northern Metropolitan
798000,Southern Metropolitan
1441000,Southern Metropolitan
1510000,Southern Metropolitan
850000,Southern Metropolitan
1500000,Southern Metropolitan
1474769,Southern Metropolitan
1508000,Southern Metropolitan
900000,Southern Metropolitan
640000,Southern Metropolitan
685954,Southern Metropolitan
985000,Southern Metropolitan
609000,South-Eastern Metropolitan
420000,South-Eastern Metropolitan
578000,South-Eastern Metropolitan
710000,Southern Metropolitan
742778,Southern Metropolitan
520000,Southern Metropolitan
1835000,Southern Metropolitan
1364000,Southern Metropolitan
1930000,Southern Metropolitan
1340000,Southern Metropolitan
996662,Southern Metropolitan
996662,Southern Metropolitan
875000,South-Eastern Metropolitan
920000,Southern Metropolitan
1165000,Southern Metropolitan
1201000,Southern Metropolitan
910000,Southern Metropolitan
1568500,Southern Metropolitan
1200000,Southern Metropolitan
460000,Southern Metropolitan
882000,South-Eastern Metropolitan
2950000,South-Eastern Metropolitan
810000,South-Eastern Metropolitan
850000,South-Eastern Metropolitan
632000,South-Eastern Metropolitan
1010000,Northern Metropolitan
980000,Northern Metropolitan
1055000,Northern Metropolitan
1300000,Northern Metropolitan
940020,Northern Metropolitan
975000,Northern Metropolitan
638000,Northern Metropolitan
880000,Northern Metropolitan
1060000,Northern Metropolitan
940020,Northern Metropolitan
620000,Northern Metropolitan
940020,Northern Metropolitan
860000,Northern Metropolitan
841000,Northern Metropolitan
796000,Northern Metropolitan
1330000,Northern Metropolitan
1075000,Northern Metropolitan
1300000,Northern Metropolitan
931000,Northern Metropolitan
766667,Northern Metropolitan
380000,Northern Metropolitan
503933,Northern Metropolitan
503933,Northern Metropolitan
604853,Northern Metropolitan
492000,Northern Metropolitan
604853,Northern Metropolitan
840000,Eastern Metropolitan
885000,Eastern Metropolitan
783865,Eastern Metropolitan
858000,Eastern Metropolitan
831000,Eastern Metropolitan
435000,South-Eastern Metropolitan
405286,South-Eastern Metropolitan
682000,South-Eastern Metropolitan
623773,South-Eastern Metropolitan
685000,South-Eastern Metropolitan
600861,Western Metropolitan
590000,Western Metropolitan
629500,Western Metropolitan
720000,Western Metropolitan
560000,Western Metropolitan
510000,Western Metropolitan
895750,Northern Victoria
895750,Northern Victoria
1281000,South-Eastern Metropolitan
1035250,South-Eastern Metropolitan
360000,Southern Metropolitan
751000,Eastern Metropolitan
925000,Eastern Metropolitan
1205000,Eastern Metropolitan
1197386,Eastern Metropolitan
1480000,Eastern Metropolitan
1330000,Eastern Metropolitan
469000,South-Eastern Metropolitan
531000,South-Eastern Metropolitan
570000,Eastern Metropolitan
1348500,Northern Metropolitan
1085000,Eastern Metropolitan
828909,Eastern Metropolitan
915000,Eastern Metropolitan
828909,Eastern Metropolitan
828909,Eastern Metropolitan
890000,Eastern Metropolitan
877444,Eastern Metropolitan
735000,Southern Metropolitan
1800000,Southern Metropolitan
737244,Southern Metropolitan
1510721,Southern Metropolitan
1890000,Southern Metropolitan
710000,South-Eastern Metropolitan
642000,South-Eastern Metropolitan
600000,Northern Metropolitan
647000,Northern Metropolitan
770000,Western Metropolitan
888000,Western Metropolitan
1150000,Western Metropolitan
1235000,Western Metropolitan
1170000,Western Metropolitan
1576429,Northern Metropolitan
1255000,Northern Metropolitan
1300000,Northern Metropolitan
680000,Northern Metropolitan
639728,Northern Metropolitan
639728,Northern Metropolitan
670000,Northern Metropolitan
750000,Northern Metropolitan
648000,Northern Metropolitan
1260000,Northern Metropolitan
3575000,Northern Metropolitan
1325000,Northern Metropolitan
390000,Northern Metropolitan
1400000,Northern Metropolitan
848000,Northern Metropolitan
540000,Northern Metropolitan
316000,Western Metropolitan
847119,Western Metropolitan
582162,Western Metropolitan
967545,Eastern Metropolitan
950000,Eastern Metropolitan
812214,South-Eastern Metropolitan
639568,South-Eastern Metropolitan
650000,South-Eastern Metropolitan
760000,South-Eastern Metropolitan
566833,Northern Victoria
500000,Northern Victoria
700000,Northern Victoria
540000,Southern Metropolitan
369000,Southern Metropolitan
1802000,Southern Metropolitan
1738000,Southern Metropolitan
1609732,Southern Metropolitan
1609732,Southern Metropolitan
504000,Southern Metropolitan
450000,Southern Metropolitan
965000,Southern Metropolitan
812000,Southern Metropolitan
1333000,Southern Metropolitan
1366000,Southern Metropolitan
1220000,Southern Metropolitan
1275000,Eastern Metropolitan
1498812,Eastern Metropolitan
1750000,Eastern Metropolitan
1498812,Eastern Metropolitan
1480000,Eastern Metropolitan
1334294,Eastern Metropolitan
1150000,Eastern Metropolitan
1334294,Eastern Metropolitan
1395904,Eastern Metropolitan
1395904,Eastern Metropolitan
1200000,Eastern Metropolitan
605000,Northern Metropolitan
680000,Northern Metropolitan
778370,Northern Metropolitan
539043,Northern Metropolitan
620000,Northern Metropolitan
653974,Northern Metropolitan
780000,Northern Metropolitan
850000,Northern Metropolitan
904455,Northern Metropolitan
922000,Northern Metropolitan
814692,Northern Metropolitan
865000,Northern Metropolitan
926500,Northern Metropolitan
940000,Northern Metropolitan
780000,Northern Metropolitan
650000,Northern Metropolitan
661000,South-Eastern Metropolitan
2515000,Southern Metropolitan
1520000,Southern Metropolitan
1205000,Southern Metropolitan
2550000,Southern Metropolitan
2135000,Southern Metropolitan
1820000,Southern Metropolitan
1450000,Southern Metropolitan
910000,Southern Metropolitan
758000,Southern Metropolitan
1060000,Southern Metropolitan
875000,Southern Metropolitan
2325000,Southern Metropolitan
2200000,Southern Metropolitan
781766,Southern Metropolitan
781766,Southern Metropolitan
2901773,Southern Metropolitan
2901773,Southern Metropolitan
1450000,Southern Metropolitan
1662885,Southern Metropolitan
2715556,Southern Metropolitan
2594111,Southern Metropolitan
497000,Southern Metropolitan
710000,Eastern Metropolitan
1067700,Eastern Metropolitan
856615,Eastern Metropolitan
846000,Eastern Metropolitan
480000,Eastern Metropolitan
1060000,Southern Metropolitan
1010000,Southern Metropolitan
628000,Western Metropolitan
645500,Western Metropolitan
760000,Western Metropolitan
575000,Western Metropolitan
523502,Western Metropolitan
596667,Western Metropolitan
525000,Western Metropolitan
723000,Western Metropolitan
678000,Western Metropolitan
620912,Western Metropolitan
523502,Western Metropolitan
917000,Southern Metropolitan
720000,Eastern Metropolitan
